,5000
2,0.755612572161642
3,0.8300192431045541
4,0.836818473380372
5,0.8492623476587555
6,0.8542655548428479
7,0.8523412443874279
8,0.8564464400256575
9,0.853880692751764
10,0.8561898652982682
11,0.8564464400256575
12,0.8550352790250161
13,0.8555484284797947
14,0.858627325208467
15,0.8532392559332905
16,0.856189865298268
17,0.8550352790250161
18,0.8538806927517639
19,0.8578576010262988
20,0.858627325208467
21,0.8584990378447724
